Company Name,Location,Year,Month,Gross Floor Area (m²),Monthly Electricity Use (kWh),Electricity Use Intensity (kWh/m²),Operating Hours per Week,Number of Employees
Urban Tech Solutions,"Toronto, ON",2022,May,12000,160000.0,160,61,355
Urban Tech Solutions,"Toronto, ON",2022,June,12000,160000.0,160,61,355
Urban Tech Solutions,"Toronto, ON",2022,July,12000,160000.0,160,61,355
Urban Tech Solutions,"Toronto, ON",2022,August,12000,160000.0,160,61,355
Urban Tech Solutions,"Toronto, ON",2022,September,12000,160000.0,160,61,355
Urban Tech Solutions,"Toronto, ON",2022,October,12000,160000.0,160,61,355
Urban Tech Solutions,"Toronto, ON",2022,November,12000,160000.0,160,61,355
Urban Tech Solutions,"Toronto, ON",2022,December,12000,160000.0,160,61,355
Urban Tech Solutions,"Toronto, ON",2023,January,12000,158000.0,158,60,365
Urban Tech Solutions,"Toronto, ON",2023,February,12000,158000.0,158,60,365
Urban Tech Solutions,"Toronto, ON",2023,March,12000,158000.0,158,60,365
Urban Tech Solutions,"Toronto, ON",2023,April,12000,158000.0,158,60,365
Urban Tech Solutions,"Toronto, ON",2023,May,12000,158000.0,158,60,365
Urban Tech Solutions,"Toronto, ON",2023,June,12000,158000.0,158,60,365
Urban Tech Solutions,"Toronto, ON",2023,July,12000,158000.0,158,60,365
Urban Tech Solutions,"Toronto, ON",2023,August,12000,158000.0,158,60,365
Urban Tech Solutions,"Toronto, ON",2023,September,12000,158000.0,158,60,365
Urban Tech Solutions,"Toronto, ON",2023,October,12000,158000.0,158,60,365
Urban Tech Solutions,"Toronto, ON",2023,November,12000,158000.0,158,60,365
Urban Tech Solutions,"Toronto, ON",2023,December,12000,158000.0,158,60,365
EcoFuels Ltd.,"Toronto, ON",2020,January,14000,163333.33333333300,140,65,400
EcoFuels Ltd.,"Toronto, ON",2020,February,14000,163333.33333333300,140,65,400
EcoFuels Ltd.,"Toronto, ON",2020,March,14000,163333.33333333300,140,65,400
EcoFuels Ltd.,"Toronto, ON",2020,April,14000,163333.33333333300,140,65,400
EcoFuels Ltd.,"Toronto, ON",2020,May,14000,163333.33333333300,140,65,400
EcoFuels Ltd.,"Toronto, ON",2020,June,14000,163333.33333333300,140,65,400
EcoFuels Ltd.,"Toronto, ON",2020,July,14000,163333.33333333300,140,65,400
EcoFuels Ltd.,"Toronto, ON",2020,August,14000,163333.33333333300,140,65,400
EcoFuels Ltd.,"Toronto, ON",2020,September,14000,163333.33333333300,140,65,400
EcoFuels Ltd.,"Toronto, ON",2020,October,14000,163333.33333333300,140,65,400
EcoFuels Ltd.,"Toronto, ON",2020,November,14000,163333.33333333300,140,65,400
EcoFuels Ltd.,"Toronto, ON",2020,December,14000,163333.33333333300,140,65,400
EcoFuels Ltd.,"Toronto, ON",2021,January,14000,161000.0,138,63,390
EcoFuels Ltd.,"Toronto, ON",2021,February,14000,161000.0,138,63,390
EcoFuels Ltd.,"Toronto, ON",2021,March,14000,161000.0,138,63,390
EcoFuels Ltd.,"Toronto, ON",2021,April,14000,161000.0,138,63,390
EcoFuels Ltd.,"Toronto, ON",2021,May,14000,161000.0,138,63,390
EcoFuels Ltd.,"Toronto, ON",2021,June,14000,161000.0,138,63,390
EcoFuels Ltd.,"Toronto, ON",2021,July,14000,161000.0,138,63,390
EcoFuels Ltd.,"Toronto, ON",2021,August,14000,161000.0,138,63,390
EcoFuels Ltd.,"Toronto, ON",2021,September,14000,161000.0,138,63,390
EcoFuels Ltd.,"Toronto, ON",2021,October,14000,161000.0,138,63,390
EcoFuels Ltd.,"Toronto, ON",2021,November,14000,161000.0,138,63,390
EcoFuels Ltd.,"Toronto, ON",2021,December,14000,161000.0,138,63,390
EcoFuels Ltd.,"Toronto, ON",2022,January,14000,165666.66666666700,142,66,405
EcoFuels Ltd.,"Toronto, ON",2022,February,14000,165666.66666666700,142,66,405
EcoFuels Ltd.,"Toronto, ON",2022,March,14000,165666.66666666700,142,66,405
EcoFuels Ltd.,"Toronto, ON",2022,April,14000,165666.66666666700,142,66,405
EcoFuels Ltd.,"Toronto, ON",2022,May,14000,165666.66666666700,142,66,405
EcoFuels Ltd.,"Toronto, ON",2022,June,14000,165666.66666666700,142,66,405
EcoFuels Ltd.,"Toronto, ON",2022,July,14000,165666.66666666700,142,66,405
EcoFuels Ltd.,"Toronto, ON",2022,August,14000,165666.66666666700,142,66,405
EcoFuels Ltd.,"Toronto, ON",2022,September,14000,165666.66666666700,142,66,405
EcoFuels Ltd.,"Toronto, ON",2022,October,14000,165666.66666666700,142,66,405
EcoFuels Ltd.,"Toronto, ON",2022,November,14000,165666.66666666700,142,66,405
EcoFuels Ltd.,"Toronto, ON",2022,December,14000,165666.66666666700,142,66,405
EcoFuels Ltd.,"Toronto, ON",2023,January,14000,168000.0,144,67,395
EcoFuels Ltd.,"Toronto, ON",2023,February,14000,168000.0,144,67,395
EcoFuels Ltd.,"Toronto, ON",2023,March,14000,168000.0,144,67,395
EcoFuels Ltd.,"Toronto, ON",2023,April,14000,168000.0,144,67,395
EcoFuels Ltd.,"Toronto, ON",2023,May,14000,168000.0,144,67,395
EcoFuels Ltd.,"Toronto, ON",2023,June,14000,168000.0,144,67,395
EcoFuels Ltd.,"Toronto, ON",2023,July,14000,168000.0,144,67,395
EcoFuels Ltd.,"Toronto, ON",2023,August,14000,168000.0,144,67,395
EcoFuels Ltd.,"Toronto, ON",2023,September,14000,168000.0,144,67,395
EcoFuels Ltd.,"Toronto, ON",2023,October,14000,168000.0,144,67,395
EcoFuels Ltd.,"Toronto, ON",2023,November,14000,168000.0,144,67,395
EcoFuels Ltd.,"Toronto, ON",2023,December,14000,168000.0,144,67,395
CityHealth Clinics,"Toronto, ON",2020,January,10000,125000.0,150,80,250
CityHealth Clinics,"Toronto, ON",2020,February,10000,125000.0,150,80,250
CityHealth Clinics,"Toronto, ON",2020,March,10000,125000.0,150,80,250
CityHealth Clinics,"Toronto, ON",2020,April,10000,125000.0,150,80,250
CityHealth Clinics,"Toronto, ON",2020,May,10000,125000.0,150,80,250
CityHealth Clinics,"Toronto, ON",2020,June,10000,125000.0,150,80,250
CityHealth Clinics,"Toronto, ON",2020,July,10000,125000.0,150,80,250
CityHealth Clinics,"Toronto, ON",2020,August,10000,125000.0,150,80,250
CityHealth Clinics,"Toronto, ON",2020,September,10000,125000.0,150,80,250
CityHealth Clinics,"Toronto, ON",2020,October,10000,125000.0,150,80,250
CityHealth Clinics,"Toronto, ON",2020,November,10000,125000.0,150,80,250
CityHealth Clinics,"Toronto, ON",2020,December,10000,125000.0,150,80,250
CityHealth Clinics,"Toronto, ON",2021,January,10000,126666.66666666700,152,82,245
CityHealth Clinics,"Toronto, ON",2021,February,10000,126666.66666666700,152,82,245
CityHealth Clinics,"Toronto, ON",2021,March,10000,126666.66666666700,152,82,245
CityHealth Clinics,"Toronto, ON",2021,April,10000,126666.66666666700,152,82,245
CityHealth Clinics,"Toronto, ON",2021,May,10000,126666.66666666700,152,82,245
CityHealth Clinics,"Toronto, ON",2021,June,10000,126666.66666666700,152,82,245
CityHealth Clinics,"Toronto, ON",2021,July,10000,126666.66666666700,152,82,245
CityHealth Clinics,"Toronto, ON",2021,August,10000,126666.66666666700,152,82,245
CityHealth Clinics,"Toronto, ON",2021,September,10000,126666.66666666700,152,82,245
CityHealth Clinics,"Toronto, ON",2021,October,10000,126666.66666666700,152,82,245
CityHealth Clinics,"Toronto, ON",2021,November,10000,126666.66666666700,152,82,245
CityHealth Clinics,"Toronto, ON",2021,December,10000,126666.66666666700,152,82,245
CityHealth Clinics,"Toronto, ON",2022,January,10000,127500.0,153,81,260
CityHealth Clinics,"Toronto, ON",2022,February,10000,127500.0,153,81,260
CityHealth Clinics,"Toronto, ON",2022,March,10000,127500.0,153,81,260
CityHealth Clinics,"Toronto, ON",2022,April,10000,127500.0,153,81,260
CityHealth Clinics,"Toronto, ON",2022,May,10000,127500.0,153,81,260
CityHealth Clinics,"Toronto, ON",2022,June,10000,127500.0,153,81,260
CityHealth Clinics,"Toronto, ON",2022,July,10000,127500.0,153,81,260
CityHealth Clinics,"Toronto, ON",2022,August,10000,127500.0,153,81,260
CityHealth Clinics,"Toronto, ON",2022,September,10000,127500.0,153,81,260
CityHealth Clinics,"Toronto, ON",2022,October,10000,127500.0,153,81,260
CityHealth Clinics,"Toronto, ON",2022,November,10000,127500.0,153,81,260
CityHealth Clinics,"Toronto, ON",2022,December,10000,127500.0,153,81,260
CityHealth Clinics,"Toronto, ON",2023,January,10000,130000.0,156,83,255
CityHealth Clinics,"Toronto, ON",2023,February,10000,130000.0,156,83,255
CityHealth Clinics,"Toronto, ON",2023,March,10000,130000.0,156,83,255
CityHealth Clinics,"Toronto, ON",2023,April,10000,130000.0,156,83,255
CityHealth Clinics,"Toronto, ON",2023,May,10000,130000.0,156,83,255
CityHealth Clinics,"Toronto, ON",2023,June,10000,130000.0,156,83,255
CityHealth Clinics,"Toronto, ON",2023,July,10000,130000.0,156,83,255
CityHealth Clinics,"Toronto, ON",2023,August,10000,130000.0,156,83,255
CityHealth Clinics,"Toronto, ON",2023,September,10000,130000.0,156,83,255
CityHealth Clinics,"Toronto, ON",2023,October,10000,130000.0,156,83,255
CityHealth Clinics,"Toronto, ON",2023,November,10000,130000.0,156,83,255
CityHealth Clinics,"Toronto, ON",2023,December,10000,130000.0,156,83,255
StudySpace Inc.,"Toronto, ON",2020,January,16000,200000.0,150,70,500
StudySpace Inc.,"Toronto, ON",2020,February,16000,200000.0,150,70,500
StudySpace Inc.,"Toronto, ON",2020,March,16000,200000.0,150,70,500
StudySpace Inc.,"Toronto, ON",2020,April,16000,200000.0,150,70,500
StudySpace Inc.,"Toronto, ON",2020,May,16000,200000.0,150,70,500
StudySpace Inc.,"Toronto, ON",2020,June,16000,200000.0,150,70,500
StudySpace Inc.,"Toronto, ON",2020,July,16000,200000.0,150,70,500
StudySpace Inc.,"Toronto, ON",2020,August,16000,200000.0,150,70,500
StudySpace Inc.,"Toronto, ON",2020,September,16000,200000.0,150,70,500
StudySpace Inc.,"Toronto, ON",2020,October,16000,200000.0,150,70,500
StudySpace Inc.,"Toronto, ON",2020,November,16000,200000.0,150,70,500
StudySpace Inc.,"Toronto, ON",2020,December,16000,200000.0,150,70,500
StudySpace Inc.,"Toronto, ON",2021,January,16000,197333.33333333300,148,72,520
StudySpace Inc.,"Toronto, ON",2021,February,16000,197333.33333333300,148,72,520
StudySpace Inc.,"Toronto, ON",2021,March,16000,197333.33333333300,148,72,520
StudySpace Inc.,"Toronto, ON",2021,April,16000,197333.33333333300,148,72,520
StudySpace Inc.,"Toronto, ON",2021,May,16000,197333.33333333300,148,72,520
StudySpace Inc.,"Toronto, ON",2021,June,16000,197333.33333333300,148,72,520
StudySpace Inc.,"Toronto, ON",2021,July,16000,197333.33333333300,148,72,520
StudySpace Inc.,"Toronto, ON",2021,August,16000,197333.33333333300,148,72,520
StudySpace Inc.,"Toronto, ON",2021,September,16000,197333.33333333300,148,72,520
StudySpace Inc.,"Toronto, ON",2021,October,16000,197333.33333333300,148,72,520
StudySpace Inc.,"Toronto, ON",2021,November,16000,197333.33333333300,148,72,520
StudySpace Inc.,"Toronto, ON",2021,December,16000,197333.33333333300,148,72,520
StudySpace Inc.,"Toronto, ON",2022,January,16000,200000.0,150,71,510
StudySpace Inc.,"Toronto, ON",2022,February,16000,200000.0,150,71,510
StudySpace Inc.,"Toronto, ON",2022,March,16000,200000.0,150,71,510
StudySpace Inc.,"Toronto, ON",2022,April,16000,200000.0,150,71,510
StudySpace Inc.,"Toronto, ON",2022,May,16000,200000.0,150,71,510
StudySpace Inc.,"Toronto, ON",2022,June,16000,200000.0,150,71,510
StudySpace Inc.,"Toronto, ON",2022,July,16000,200000.0,150,71,510
StudySpace Inc.,"Toronto, ON",2022,August,16000,200000.0,150,71,510
StudySpace Inc.,"Toronto, ON",2022,September,16000,200000.0,150,71,510
StudySpace Inc.,"Toronto, ON",2022,October,16000,200000.0,150,71,510
StudySpace Inc.,"Toronto, ON",2022,November,16000,200000.0,150,71,510
StudySpace Inc.,"Toronto, ON",2022,December,16000,200000.0,150,71,510
StudySpace Inc.,"Toronto, ON",2023,January,16000,198666.66666666700,149,74,515
StudySpace Inc.,"Toronto, ON",2023,February,16000,198666.66666666700,149,74,515
StudySpace Inc.,"Toronto, ON",2023,March,16000,198666.66666666700,149,74,515
StudySpace Inc.,"Toronto, ON",2023,April,16000,198666.66666666700,149,74,515
StudySpace Inc.,"Toronto, ON",2023,May,16000,198666.66666666700,149,74,515
StudySpace Inc.,"Toronto, ON",2023,June,16000,198666.66666666700,149,74,515
StudySpace Inc.,"Toronto, ON",2023,July,16000,198666.66666666700,149,74,515
StudySpace Inc.,"Toronto, ON",2023,August,16000,198666.66666666700,149,74,515
StudySpace Inc.,"Toronto, ON",2023,September,16000,198666.66666666700,149,74,515
StudySpace Inc.,"Toronto, ON",2023,October,16000,198666.66666666700,149,74,515
StudySpace Inc.,"Toronto, ON",2023,November,16000,198666.66666666700,149,74,515
StudySpace Inc.,"Toronto, ON",2023,December,16000,198666.66666666700,149,74,515
FinSafe Group,"Toronto, ON",2020,January,8000,100000.0,150,55,180
FinSafe Group,"Toronto, ON",2020,February,8000,100000.0,150,55,180
FinSafe Group,"Toronto, ON",2020,March,8000,100000.0,150,55,180
FinSafe Group,"Toronto, ON",2020,April,8000,100000.0,150,55,180
FinSafe Group,"Toronto, ON",2020,May,8000,100000.0,150,55,180
FinSafe Group,"Toronto, ON",2020,June,8000,100000.0,150,55,180
FinSafe Group,"Toronto, ON",2020,July,8000,100000.0,150,55,180
FinSafe Group,"Toronto, ON",2020,August,8000,100000.0,150,55,180
FinSafe Group,"Toronto, ON",2020,September,8000,100000.0,150,55,180
FinSafe Group,"Toronto, ON",2020,October,8000,100000.0,150,55,180
FinSafe Group,"Toronto, ON",2020,November,8000,100000.0,150,55,180
FinSafe Group,"Toronto, ON",2020,December,8000,100000.0,150,55,180
FinSafe Group,"Toronto, ON",2021,January,8000,101333.33333333300,152,57,185
FinSafe Group,"Toronto, ON",2021,February,8000,101333.33333333300,152,57,185
FinSafe Group,"Toronto, ON",2021,March,8000,101333.33333333300,152,57,185
FinSafe Group,"Toronto, ON",2021,April,8000,101333.33333333300,152,57,185
FinSafe Group,"Toronto, ON",2021,May,8000,101333.33333333300,152,57,185
FinSafe Group,"Toronto, ON",2021,June,8000,101333.33333333300,152,57,185
FinSafe Group,"Toronto, ON",2021,July,8000,101333.33333333300,152,57,185
FinSafe Group,"Toronto, ON",2021,August,8000,101333.33333333300,152,57,185
FinSafe Group,"Toronto, ON",2021,September,8000,101333.33333333300,152,57,185
FinSafe Group,"Toronto, ON",2021,October,8000,101333.33333333300,152,57,185
FinSafe Group,"Toronto, ON",2021,November,8000,101333.33333333300,152,57,185
FinSafe Group,"Toronto, ON",2021,December,8000,101333.33333333300,152,57,185
FinSafe Group,"Toronto, ON",2022,January,8000,100666.66666666700,151,56,182
FinSafe Group,"Toronto, ON",2022,February,8000,100666.66666666700,151,56,182
FinSafe Group,"Toronto, ON",2022,March,8000,100666.66666666700,151,56,182
FinSafe Group,"Toronto, ON",2022,April,8000,100666.66666666700,151,56,182
FinSafe Group,"Toronto, ON",2022,May,8000,100666.66666666700,151,56,182
FinSafe Group,"Toronto, ON",2022,June,8000,100666.66666666700,151,56,182
FinSafe Group,"Toronto, ON",2022,July,8000,100666.66666666700,151,56,182
FinSafe Group,"Toronto, ON",2022,August,8000,100666.66666666700,151,56,182
FinSafe Group,"Toronto, ON",2022,September,8000,100666.66666666700,151,56,182
FinSafe Group,"Toronto, ON",2022,October,8000,100666.66666666700,151,56,182
FinSafe Group,"Toronto, ON",2022,November,8000,100666.66666666700,151,56,182
FinSafe Group,"Toronto, ON",2022,December,8000,100666.66666666700,151,56,182
FinSafe Group,"Toronto, ON",2023,January,8000,101333.33333333300,152,55,190
FinSafe Group,"Toronto, ON",2023,February,8000,101333.33333333300,152,55,190
FinSafe Group,"Toronto, ON",2023,March,8000,101333.33333333300,152,55,190
FinSafe Group,"Toronto, ON",2023,April,8000,101333.33333333300,152,55,190
FinSafe Group,"Toronto, ON",2023,May,8000,101333.33333333300,152,55,190
FinSafe Group,"Toronto, ON",2023,June,8000,101333.33333333300,152,55,190
FinSafe Group,"Toronto, ON",2023,July,8000,101333.33333333300,152,55,190
FinSafe Group,"Toronto, ON",2023,August,8000,101333.33333333300,152,55,190
FinSafe Group,"Toronto, ON",2023,September,8000,101333.33333333300,152,55,190
FinSafe Group,"Toronto, ON",2023,October,8000,101333.33333333300,152,55,190
FinSafe Group,"Toronto, ON",2023,November,8000,101333.33333333300,152,55,190
FinSafe Group,"Toronto, ON",2023,December,8000,101333.33333333300,152,55,190
GlobalMart Superstore,"Toronto, ON",2020,January,30000,375000.0,150,90,600
GlobalMart Superstore,"Toronto, ON",2020,February,30000,375000.0,150,90,600
GlobalMart Superstore,"Toronto, ON",2020,March,30000,375000.0,150,90,600
GlobalMart Superstore,"Toronto, ON",2020,April,30000,375000.0,150,90,600
GlobalMart Superstore,"Toronto, ON",2020,May,30000,375000.0,150,90,600
GlobalMart Superstore,"Toronto, ON",2020,June,30000,375000.0,150,90,600
GlobalMart Superstore,"Toronto, ON",2020,July,30000,375000.0,150,90,600
GlobalMart Superstore,"Toronto, ON",2020,August,30000,375000.0,150,90,600
GlobalMart Superstore,"Toronto, ON",2020,September,30000,375000.0,150,90,600
GlobalMart Superstore,"Toronto, ON",2020,October,30000,375000.0,150,90,600
GlobalMart Superstore,"Toronto, ON",2020,November,30000,375000.0,150,90,600
GlobalMart Superstore,"Toronto, ON",2020,December,30000,375000.0,150,90,600
GlobalMart Superstore,"Toronto, ON",2021,January,30000,387500.0,155,92,590
GlobalMart Superstore,"Toronto, ON",2021,February,30000,387500.0,155,92,590
GlobalMart Superstore,"Toronto, ON",2021,March,30000,387500.0,155,92,590
GlobalMart Superstore,"Toronto, ON",2021,April,30000,387500.0,155,92,590
GlobalMart Superstore,"Toronto, ON",2021,May,30000,387500.0,155,92,590
GlobalMart Superstore,"Toronto, ON",2021,June,30000,387500.0,155,92,590
GlobalMart Superstore,"Toronto, ON",2021,July,30000,387500.0,155,92,590
GlobalMart Superstore,"Toronto, ON",2021,August,30000,387500.0,155,92,590
GlobalMart Superstore,"Toronto, ON",2021,September,30000,387500.0,155,92,590
GlobalMart Superstore,"Toronto, ON",2021,October,30000,387500.0,155,92,590
GlobalMart Superstore,"Toronto, ON",2021,November,30000,387500.0,155,92,590
GlobalMart Superstore,"Toronto, ON",2021,December,30000,387500.0,155,92,590
GlobalMart Superstore,"Toronto, ON",2022,January,30000,395000.0,158,91,605
GlobalMart Superstore,"Toronto, ON",2022,February,30000,395000.0,158,91,605
GlobalMart Superstore,"Toronto, ON",2022,March,30000,395000.0,158,91,605
GlobalMart Superstore,"Toronto, ON",2022,April,30000,395000.0,158,91,605
GlobalMart Superstore,"Toronto, ON",2022,May,30000,395000.0,158,91,605
GlobalMart Superstore,"Toronto, ON",2022,June,30000,395000.0,158,91,605
GlobalMart Superstore,"Toronto, ON",2022,July,30000,395000.0,158,91,605
GlobalMart Superstore,"Toronto, ON",2022,August,30000,395000.0,158,91,605
GlobalMart Superstore,"Toronto, ON",2022,September,30000,395000.0,158,91,605
GlobalMart Superstore,"Toronto, ON",2022,October,30000,395000.0,158,91,605
GlobalMart Superstore,"Toronto, ON",2022,November,30000,395000.0,158,91,605
GlobalMart Superstore,"Toronto, ON",2022,December,30000,395000.0,158,91,605
GlobalMart Superstore,"Toronto, ON",2023,January,30000,392500.0,157,89,610
GlobalMart Superstore,"Toronto, ON",2023,February,30000,392500.0,157,89,610
GlobalMart Superstore,"Toronto, ON",2023,March,30000,392500.0,157,89,610
GlobalMart Superstore,"Toronto, ON",2023,April,30000,392500.0,157,89,610
GlobalMart Superstore,"Toronto, ON",2023,May,30000,392500.0,157,89,610
GlobalMart Superstore,"Toronto, ON",2023,June,30000,392500.0,157,89,610
GlobalMart Superstore,"Toronto, ON",2023,July,30000,392500.0,157,89,610
GlobalMart Superstore,"Toronto, ON",2023,August,30000,392500.0,157,89,610
GlobalMart Superstore,"Toronto, ON",2023,September,30000,392500.0,157,89,610
GlobalMart Superstore,"Toronto, ON",2023,October,30000,392500.0,157,89,610
GlobalMart Superstore,"Toronto, ON",2023,November,30000,392500.0,157,89,610
GlobalMart Superstore,"Toronto, ON",2023,December,30000,392500.0,157,89,610
DriveOn Auto Parts,"Toronto, ON",2020,January,20000,333333.3333333330,200,100,450
DriveOn Auto Parts,"Toronto, ON",2020,February,20000,333333.3333333330,200,100,450
DriveOn Auto Parts,"Toronto, ON",2020,March,20000,333333.3333333330,200,100,450
DriveOn Auto Parts,"Toronto, ON",2020,April,20000,333333.3333333330,200,100,450
DriveOn Auto Parts,"Toronto, ON",2020,May,20000,333333.3333333330,200,100,450
DriveOn Auto Parts,"Toronto, ON",2020,June,20000,333333.3333333330,200,100,450
DriveOn Auto Parts,"Toronto, ON",2020,July,20000,333333.3333333330,200,100,450
DriveOn Auto Parts,"Toronto, ON",2020,August,20000,333333.3333333330,200,100,450
DriveOn Auto Parts,"Toronto, ON",2020,September,20000,333333.3333333330,200,100,450
DriveOn Auto Parts,"Toronto, ON",2020,October,20000,333333.3333333330,200,100,450
DriveOn Auto Parts,"Toronto, ON",2020,November,20000,333333.3333333330,200,100,450
DriveOn Auto Parts,"Toronto, ON",2020,December,20000,333333.3333333330,200,100,450
DriveOn Auto Parts,"Toronto, ON",2021,January,20000,336666.6666666670,202,105,455
DriveOn Auto Parts,"Toronto, ON",2021,February,20000,336666.6666666670,202,105,455
DriveOn Auto Parts,"Toronto, ON",2021,March,20000,336666.6666666670,202,105,455
DriveOn Auto Parts,"Toronto, ON",2021,April,20000,336666.6666666670,202,105,455
DriveOn Auto Parts,"Toronto, ON",2021,May,20000,336666.6666666670,202,105,455
DriveOn Auto Parts,"Toronto, ON",2021,June,20000,336666.6666666670,202,105,455
DriveOn Auto Parts,"Toronto, ON",2021,July,20000,336666.6666666670,202,105,455
DriveOn Auto Parts,"Toronto, ON",2021,August,20000,336666.6666666670,202,105,455
DriveOn Auto Parts,"Toronto, ON",2021,September,20000,336666.6666666670,202,105,455
DriveOn Auto Parts,"Toronto, ON",2021,October,20000,336666.6666666670,202,105,455
DriveOn Auto Parts,"Toronto, ON",2021,November,20000,336666.6666666670,202,105,455
DriveOn Auto Parts,"Toronto, ON",2021,December,20000,336666.6666666670,202,105,455
DriveOn Auto Parts,"Toronto, ON",2022,January,20000,341666.6666666670,205,102,460
DriveOn Auto Parts,"Toronto, ON",2022,February,20000,341666.6666666670,205,102,460
DriveOn Auto Parts,"Toronto, ON",2022,March,20000,341666.6666666670,205,102,460
DriveOn Auto Parts,"Toronto, ON",2022,April,20000,341666.6666666670,205,102,460
DriveOn Auto Parts,"Toronto, ON",2022,May,20000,341666.6666666670,205,102,460
DriveOn Auto Parts,"Toronto, ON",2022,June,20000,341666.6666666670,205,102,460
DriveOn Auto Parts,"Toronto, ON",2022,July,20000,341666.6666666670,205,102,460
DriveOn Auto Parts,"Toronto, ON",2022,August,20000,341666.6666666670,205,102,460
DriveOn Auto Parts,"Toronto, ON",2022,September,20000,341666.6666666670,205,102,460
DriveOn Auto Parts,"Toronto, ON",2022,October,20000,341666.6666666670,205,102,460
DriveOn Auto Parts,"Toronto, ON",2022,November,20000,341666.6666666670,205,102,460
DriveOn Auto Parts,"Toronto, ON",2022,December,20000,341666.6666666670,205,102,460
DriveOn Auto Parts,"Toronto, ON",2023,January,20000,346666.6666666670,208,101,470
DriveOn Auto Parts,"Toronto, ON",2023,February,20000,346666.6666666670,208,101,470
DriveOn Auto Parts,"Toronto, ON",2023,March,20000,346666.6666666670,208,101,470
DriveOn Auto Parts,"Toronto, ON",2023,April,20000,346666.6666666670,208,101,470
DriveOn Auto Parts,"Toronto, ON",2023,May,20000,346666.6666666670,208,101,470
DriveOn Auto Parts,"Toronto, ON",2023,June,20000,346666.6666666670,208,101,470
DriveOn Auto Parts,"Toronto, ON",2023,July,20000,346666.6666666670,208,101,470
DriveOn Auto Parts,"Toronto, ON",2023,August,20000,346666.6666666670,208,101,470
DriveOn Auto Parts,"Toronto, ON",2023,September,20000,346666.6666666670,208,101,470
DriveOn Auto Parts,"Toronto, ON",2023,October,20000,346666.6666666670,208,101,470
DriveOn Auto Parts,"Toronto, ON",2023,November,20000,346666.6666666670,208,101,470
DriveOn Auto Parts,"Toronto, ON",2023,December,20000,346666.6666666670,208,101,470
GreenBite Foods,"Toronto, ON",2020,January,25000,416666.6666666670,200,120,700
GreenBite Foods,"Toronto, ON",2020,February,25000,416666.6666666670,200,120,700
GreenBite Foods,"Toronto, ON",2020,March,25000,416666.6666666670,200,120,700
GreenBite Foods,"Toronto, ON",2020,April,25000,416666.6666666670,200,120,700
GreenBite Foods,"Toronto, ON",2020,May,25000,416666.6666666670,200,120,700
GreenBite Foods,"Toronto, ON",2020,June,25000,416666.6666666670,200,120,700
GreenBite Foods,"Toronto, ON",2020,July,25000,416666.6666666670,200,120,700
GreenBite Foods,"Toronto, ON",2020,August,25000,416666.6666666670,200,120,700
GreenBite Foods,"Toronto, ON",2020,September,25000,416666.6666666670,200,120,700
GreenBite Foods,"Toronto, ON",2020,October,25000,416666.6666666670,200,120,700
GreenBite Foods,"Toronto, ON",2020,November,25000,416666.6666666670,200,120,700
